Market,Commodity,mean_price,volatility,mean_deviation,risk_cluster
Gujarat_Market_9,Tomato,1797.424273,188.9639367,0.197821166,1
Gujarat_Market_9,Wheat,2201.776146,233.6590921,0.338696259,2
Haryana_Market_0,Maize,1905.891736,205.8404468,0.473906719,2
Haryana_Market_0,Mustard,5188.663035,544.2484915,0.071215455,3
Haryana_Market_0,Onion,1500.749797,163.3684101,0.26289722,2
Haryana_Market_0,Potato,1200.52282,127.2613234,0.16547291,1
Haryana_Market_0,Rice,2803.420565,287.6004631,0.290818265,2
Haryana_Market_0,Soybean,4197.783189,433.1310089,0.016099109,3
Haryana_Market_0,Tomato,1809.649493,184.0577412,0.713804917,2
Haryana_Market_0,Wheat,2199.041831,220.6177824,0.111858965,1
Haryana_Market_1,Maize,1904.951873,207.6806945,0.405165125,2
Haryana_Market_1,Mustard,5211.360209,548.8180191,0.449774106,0
Haryana_Market_1,Onion,1504.337105,158.6758202,0.384203507,2
Haryana_Market_1,Potato,1200.462249,123.1089796,0.234683796,2
Haryana_Market_1,Rice,2806.700082,287.6218454,0.400530834,2
Haryana_Market_1,Soybean,4207.841521,444.6629298,0.258243214,0
Haryana_Market_1,Tomato,1802.573171,191.864557,0.383313872,2
Haryana_Market_1,Wheat,2209.775377,240.8310505,0.593622376,2
Haryana_Market_10,Maize,1904.45173,195.4152044,0.357369751,2
Haryana_Market_10,Mustard,5201.93149,542.7247588,0.279811696,0
Haryana_Market_10,Onion,1503.81916,157.3751694,0.426054307,2
Haryana_Market_10,Potato,1197.394878,123.8468279,-0.022543683,1
Haryana_Market_10,Rice,2798.80164,291.6489343,0.11503761,1
Haryana_Market_10,Soybean,4213.128537,450.0244039,0.335506059,0
Haryana_Market_10,Tomato,1798.146366,180.6742238,0.132372097,1
Haryana_Market_10,Wheat,2197.748694,231.9934866,-0.007115804,1
Haryana_Market_11,Maize,1903.130663,192.9986379,0.297841206,2
Haryana_Market_11,Mustard,5194.014427,545.4118835,0.104560661,3
Haryana_Market_11,Onion,1497.507438,155.77206,0.053755524,1
Haryana_Market_11,Potato,1200.064582,124.4753798,0.242720302,2
Haryana_Market_11,Rice,2796.153098,276.7830417,0.085096358,1
Haryana_Market_11,Soybean,4193.484514,450.1688297,-0.015890259,3
Haryana_Market_11,Tomato,1799.772783,188.5062429,0.208759763,1
Haryana_Market_11,Wheat,2193.301062,230.2570978,-0.155418514,1
Haryana_Market_12,Maize,1897.185538,191.1870524,-0.036531113,1
Haryana_Market_12,Mustard,5207.900879,554.5846025,0.37009085,0
Haryana_Market_12,Onion,1498.783444,152.5449357,0.052544009,1
Haryana_Market_12,Potato,1201.140638,125.6154926,0.2837347,2
Haryana_Market_12,Rice,2801.608909,288.0563916,0.282885156,2
Haryana_Market_12,Soybean,4202.419693,426.2762402,0.256400045,0
Haryana_Market_12,Tomato,1787.818383,191.3752936,-0.397023038,1
Haryana_Market_12,Wheat,2197.805115,237.4397238,0.037793051,1
Haryana_Market_13,Maize,1903.543128,199.1345895,0.367236244,2
Haryana_Market_13,Mustard,5194.184377,525.6243292,0.117735995,3
Haryana_Market_13,Onion,1499.103592,160.520163,0.105347737,1
Haryana_Market_13,Potato,1208.261337,131.9882112,0.865909923,2
Haryana_Market_13,Rice,2800.351729,284.0883277,0.118951544,1
Haryana_Market_13,Soybean,4197.548061,442.7408115,0.111316151,3
Haryana_Market_13,Tomato,1804.589115,189.3599464,0.474820797,2
Haryana_Market_13,Wheat,2196.210901,227.5432945,-0.060946689,1
Haryana_Market_14,Maize,1902.996046,206.9272893,0.265531717,2
Haryana_Market_14,Mustard,5214.806975,550.1420396,0.579707747,0
Haryana_Market_14,Onion,1512.254236,166.2540713,0.943139938,2
Haryana_Market_14,Potato,1199.207899,129.9006629,0.150192048,1
Haryana_Market_14,Rice,2809.64724,295.1753994,0.48812094,2
Haryana_Market_14,Soybean,4211.405109,423.1473301,0.390796018,0
Haryana_Market_14,Tomato,1803.332213,184.9382398,0.40847122,2
Haryana_Market_14,Wheat,2201.089227,223.3246071,0.157337232,1
Haryana_Market_15,Maize,1899.328068,199.978894,0.125779866,1
Haryana_Market_15,Mustard,5213.1458,563.5317167,0.513728862,0
Haryana_Market_15,Onion,1497.423783,157.078853,0.04011379,1
Haryana_Market_15,Potato,1201.298031,124.4294872,0.252359855,2
Haryana_Market_15,Rice,2798.245182,288.971956,0.101773313,1
Haryana_Market_15,Soybean,4195.091319,430.0298398,-0.002886713,3
Haryana_Market_15,Tomato,1797.619476,180.3688109,0.027567751,1
Haryana_Market_15,Wheat,2199.745522,229.1727044,0.134114122,1
Haryana_Market_16,Maize,1903.562812,199.8206984,0.285840774,2
Haryana_Market_16,Mustard,5193.315664,550.5620707,0.1292193,3
Haryana_Market_16,Onion,1501.857282,159.0550006,0.238911757,2
Haryana_Market_16,Potato,1198.432052,123.6922056,0.125418966,1
Haryana_Market_16,Rice,2796.378172,299.6349141,0.098105379,1
Haryana_Market_16,Soybean,4215.771394,468.0161807,0.561427216,0
Haryana_Market_16,Tomato,1799.447502,190.2914778,0.170433044,1
Haryana_Market_16,Wheat,2196.936239,229.9910829,0.003768855,1
Haryana_Market_17,Maize,1896.613992,197.3853419,-0.110630989,1
Haryana_Market_17,Mustard,5206.949352,524.6593705,0.387314329,0
Haryana_Market_17,Onion,1495.789259,154.1011761,-0.139240568,1
Haryana_Market_17,Potato,1198.6785,123.8454064,0.071483537,1
Haryana_Market_17,Rice,2807.989575,304.8559532,0.462192148,2
Haryana_Market_17,Soybean,4188.261961,418.5980155,-0.172857638,3
Haryana_Market_17,Tomato,1801.514753,190.9855086,0.302555098,2
Haryana_Market_17,Wheat,2204.096755,232.5468407,0.339683938,2
Haryana_Market_18,Maize,1899.987195,196.9582135,0.161000056,1
Haryana_Market_18,Mustard,5201.807567,557.3342217,0.312941162,0
Haryana_Market_18,Onion,1501.293694,158.2279184,0.225711337,1
Haryana_Market_18,Potato,1201.021613,127.4614203,0.339711348,2
Haryana_Market_18,Rice,2796.976591,294.0015244,0.072699576,1
Haryana_Market_18,Soybean,4200.638978,437.9095374,0.128050641,3
Haryana_Market_18,Tomato,1794.22965,185.1064103,-0.055960948,1
Haryana_Market_18,Wheat,2196.121671,228.6187124,-0.004461929,1
Haryana_Market_19,Maize,1904.292669,197.6943577,0.296558682,2
Haryana_Market_19,Mustard,5196.810526,564.488736,0.190407112,3
Haryana_Market_19,Onion,1500.164266,157.4105272,0.118171229,1
Haryana_Market_19,Potato,1204.894612,130.7605788,0.580349077,2
Haryana_Market_19,Rice,2802.774367,302.7915064,0.328665559,2
Haryana_Market_19,Soybean,4195.520995,429.9697247,-0.037546615,3
Haryana_Market_19,Tomato,1801.936665,191.7747541,0.29394514,2
Haryana_Market_19,Wheat,2209.289378,229.2652856,0.555103082,2
Haryana_Market_2,Maize,1897.431863,194.3984868,-0.030251361,1
Haryana_Market_2,Mustard,5187.62084,557.0214874,0.036979634,3
Haryana_Market_2,Onion,1500.814789,161.1033669,0.201141046,1
Haryana_Market_2,Potato,1199.78521,126.4277264,0.151827325,1
Haryana_Market_2,Rice,2791.109697,283.7066914,-0.128523021,1
Haryana_Market_2,Soybean,4220.2152,442.5459014,0.617001882,0
Haryana_Market_2,Tomato,1801.095301,185.4302397,0.275347168,2
Haryana_Market_2,Wheat,2207.711703,235.0957074,0.482629484,2
Haryana_Market_20,Maize,1906.75943,200.5744788,0.519780723,2
Haryana_Market_20,Mustard,5198.584772,540.0042463,0.211965016,3
Haryana_Market_20,Onion,1501.990579,162.5038373,0.298840934,2
Haryana_Market_20,Potato,1199.577147,130.9170484,0.137142089,1
Haryana_Market_20,Rice,2799.88388,287.1486706,0.237408771,2
Haryana_Market_20,Soybean,4192.251079,420.7944192,-0.042659332,3
Haryana_Market_20,Tomato,1798.651007,188.0763669,0.103712548,1
Haryana_Market_20,Wheat,2202.555511,230.9090692,0.233871555,2
Haryana_Market_21,Maize,1906.714776,190.6123121,0.470037421,2
Haryana_Market_21,Mustard,5188.237849,536.4098932,0.079499556,3
Haryana_Market_21,Onion,1501.609314,163.3488708,0.228460793,2
Haryana_Market_21,Potato,1201.369887,129.5879249,0.330548101,2
Haryana_Market_21,Rice,2802.56162,287.1310084,0.221369955,1
Haryana_Market_21,Soybean,4208.082823,418.1209742,0.34802404,0
Haryana_Market_21,Tomato,1803.509472,188.1605901,0.371322728,2
Haryana_Market_21,Wheat,2196.789705,229.2592856,-0.026043862,1
Haryana_Market_22,Maize,1899.859802,197.9493428,0.077259367,1
Haryana_Market_22,Mustard,5205.4377,539.7309196,0.34589765,0
Haryana_Market_22,Onion,1503.86035,156.9988061,0.467260125,2
Haryana_Market_22,Potato,1201.987125,127.112591,0.401555877,2
Haryana_Market_22,Rice,2790.428429,300.0120101,-0.182001548,1
Haryana_Market_22,Soybean,4212.248247,444.266122,0.387716893,0
Haryana_Market_22,Tomato,1805.049107,185.5822062,0.51605742,2
Haryana_Market_22,Wheat,2201.22731,226.9695098,0.186602176,1
Haryana_Market_23,Maize,1895.905675,197.8027986,-0.117606122,1
Haryana_Market_23,Mustard,5200.689968,558.5416393,0.251534452,0
Haryana_Market_23,Onion,1503.419979,162.8288903,0.380711886,2
Haryana_Market_23,Potato,1195.261947,127.0552883,-0.139339758,1
Haryana_Market_23,Rice,2797.051328,291.8613943,0.104848249,1
Haryana_Market_23,Soybean,4175.70478,451.7532809,-0.424536329,3
Haryana_Market_23,Tomato,1802.743089,187.0832972,0.407820155,2
Haryana_Market_23,Wheat,2206.19809,233.3812344,0.398859104,2
Haryana_Market_24,Maize,1900.461029,204.8938661,0.157930965,1
Haryana_Market_24,Mustard,5188.344534,544.9879658,0.009177374,3
Haryana_Market_24,Onion,1503.696213,156.6747092,0.357504796,2
Haryana_Market_24,Potato,1202.4635,122.9710174,0.377829762,2
Haryana_Market_24,Rice,2802.234793,297.9887388,0.220332887,1
Haryana_Market_24,Soybean,4217.161188,432.4593087,0.552693358,0
Haryana_Market_24,Tomato,1797.163253,184.6534039,0.026603606,1
Haryana_Market_24,Wheat,2200.814748,219.3770497,0.124025613,1
Haryana_Market_3,Maize,1904.832342,211.3372664,0.357711333,2
Haryana_Market_3,Mustard,5191.568164,564.6758024,0.134276949,3
Haryana_Market_3,Onion,1504.546325,157.1760224,0.422063183,2
Haryana_Market_3,Potato,1198.100833,128.2652549,0.032768629,1
Haryana_Market_3,Rice,2815.291287,302.2386284,0.746712243,2
Haryana_Market_3,Soybean,4204.51238,440.6239894,0.289686918,0
Haryana_Market_3,Tomato,1796.170804,182.6703275,0.054563275,1
Haryana_Market_3,Wheat,2209.408808,230.4642814,0.534618062,2
Haryana_Market_4,Maize,1900.965192,193.4563827,0.220637445,1
Haryana_Market_4,Mustard,5184.021226,545.1587664,-0.052056564,3
Haryana_Market_4,Onion,1503.170298,156.3736218,0.396920176,2
Haryana_Market_4,Potato,1202.742533,125.5713178,0.507819286,2
Haryana_Market_4,Rice,2800.934528,283.4360481,0.221143348,1
Haryana_Market_4,Soybean,4199.168489,458.1723279,0.072971575,3
Haryana_Market_4,Tomato,1809.295963,187.4784869,0.816940483,2
Haryana_Market_4,Wheat,2203.182796,228.1380751,0.266120379,2
Haryana_Market_5,Maize,1890.938403,196.008229,-0.361984071,1
Haryana_Market_5,Mustard,5182.569625,537.8570232,-0.145690577,3
Haryana_Market_5,Onion,1506.52157,160.2691652,0.587256606,2
Haryana_Market_5,Potato,1199.218387,127.5815394,0.139841692,1
Haryana_Market_5,Rice,2800.743787,286.7608542,0.234029969,2
Haryana_Market_5,Soybean,4211.36487,431.3843482,0.390398915,0
Haryana_Market_5,Tomato,1799.695573,191.8582761,0.223447733,1
Haryana_Market_5,Wheat,2201.519178,233.572275,0.209498325,1
Haryana_Market_6,Maize,1903.988663,202.4820561,0.270044906,2
Haryana_Market_6,Mustard,5205.270388,527.9472203,0.358851298,0
Haryana_Market_6,Onion,1499.82083,156.9610903,0.195050623,1
Haryana_Market_6,Potato,1201.577528,128.9849794,0.337970983,2
Haryana_Market_6,Rice,2801.623857,283.8677464,0.265957075,2
Haryana_Market_6,Soybean,4216.356377,437.021113,0.507740152,0
Haryana_Market_6,Tomato,1798.792476,184.9549187,0.12832696,1
Haryana_Market_6,Wheat,2202.717323,220.9333929,0.289273853,2
Haryana_Market_7,Maize,1901.640563,200.1864028,0.228195176,1
Haryana_Market_7,Mustard,5213.555012,551.4460973,0.578297489,0
Haryana_Market_7,Onion,1502.723881,163.2842446,0.332529797,2
Haryana_Market_7,Potato,1201.304305,119.6010423,0.328242186,2
Haryana_Market_7,Rice,2807.341131,295.5830899,0.471946088,2
Haryana_Market_7,Soybean,4204.350649,457.4946341,0.245094329,0
Haryana_Market_7,Tomato,1799.746782,182.9114425,0.211106868,1
Haryana_Market_7,Wheat,2198.571458,227.271464,0.036071176,1
Haryana_Market_8,Maize,1906.795317,203.2861902,0.53138316,2
Haryana_Market_8,Mustard,5219.653454,539.0481476,0.645965122,0
Haryana_Market_8,Onion,1501.340082,161.0026039,0.340637093,2
Haryana_Market_8,Potato,1200.789409,128.9974478,0.268218079,2
Haryana_Market_8,Rice,2803.715702,291.5907678,0.299133515,2
Haryana_Market_8,Soybean,4197.493118,438.0612186,0.121644144,3
Haryana_Market_8,Tomato,1795.792299,190.4360602,-0.006550207,1
Haryana_Market_8,Wheat,2200.264765,225.444537,0.110050558,1
Haryana_Market_9,Maize,1898.742168,197.9626933,0.017949424,1
Haryana_Market_9,Mustard,5185.659253,533.3014138,0.011472344,3
Haryana_Market_9,Onion,1498.954121,160.9415152,0.141066402,1
Haryana_Market_9,Potato,1199.305368,129.7012577,0.16499177,1
Haryana_Market_9,Rice,2800.296919,303.5999781,0.201372542,1
Haryana_Market_9,Soybean,4199.071715,439.1585802,0.083101286,3
Haryana_Market_9,Tomato,1805.072558,183.940373,0.479410104,2
Haryana_Market_9,Wheat,2210.784612,240.8093091,0.641453449,2
Karnataka_Market_0,Maize,1902.55826,195.1080513,0.321240043,2
Karnataka_Market_0,Mustard,5217.025681,524.8512159,0.57508832,0
Karnataka_Market_0,Onion,1501.435429,154.7670059,0.289208513,2
Karnataka_Market_0,Potato,1199.545299,123.0236867,0.250865287,2
Karnataka_Market_0,Rice,2802.290524,291.5686281,0.348322638,2
Karnataka_Market_0,Soybean,4209.5396,437.8603265,0.40813157,0
Karnataka_Market_0,Tomato,1800.468726,183.523313,0.246063199,2
Karnataka_Market_0,Wheat,2197.243595,226.7965503,0.02578592,1
Karnataka_Market_1,Maize,1909.540506,200.7372309,0.642334965,2
Karnataka_Market_1,Mustard,5191.307661,542.1298188,0.000766093,3
Karnataka_Market_1,Onion,1504.932336,156.8628421,0.459083811,2
Karnataka_Market_1,Potato,1203.533671,126.2139442,0.443386214,2
Karnataka_Market_1,Rice,2800.021352,282.7227018,0.271748524,2
Karnataka_Market_1,Soybean,4192.017381,441.9785677,0.023976987,3
Karnataka_Market_1,Tomato,1803.069735,192.0356992,0.411522419,2
Karnataka_Market_1,Wheat,2213.249399,233.5356437,0.782669449,2
Karnataka_Market_10,Maize,1902.343725,193.2141244,0.303026745,2
Karnataka_Market_10,Mustard,5193.901757,565.7785305,0.046949758,3
Karnataka_Market_10,Onion,1504.869539,162.3958571,0.524771893,2
Karnataka_Market_10,Potato,1202.185663,124.1763877,0.349092528,2
Karnataka_Market_10,Rice,2809.494026,294.5500094,0.531710557,2
Karnataka_Market_10,Soybean,4199.5,448.7987638,0.190178851,3
Karnataka_Market_10,Tomato,1804.994055,192.707025,0.44195401,2
Karnataka_Market_10,Wheat,2206.061878,230.6800252,0.395308759,2
Karnataka_Market_11,Maize,1898.721308,198.9888051,0.106569353,1
Karnataka_Market_11,Mustard,5192.404684,565.3581377,0.02165604,3
Karnataka_Market_11,Onion,1495.147408,158.6673858,-0.075803138,1
Karnataka_Market_11,Potato,1203.438819,128.8747115,0.526536251,2
Karnataka_Market_11,Rice,2801.205998,287.595031,0.231730029,1
Karnataka_Market_11,Soybean,4200.827251,468.7044612,0.236362038,0
Karnataka_Market_11,Tomato,1806.057669,191.2524046,0.505473014,2
Karnataka_Market_11,Wheat,2209.416939,223.4358902,0.576076954,2
Karnataka_Market_12,Maize,1900.588259,203.6771256,0.200029327,1
Karnataka_Market_12,Mustard,5194.704344,551.7336696,0.057827622,3
Karnataka_Market_12,Onion,1500.299373,155.8206388,0.190862628,1
Karnataka_Market_12,Potato,1201.710198,125.7619549,0.354533249,2
Karnataka_Market_12,Rice,2799.691236,294.8112219,0.245394238,2
Karnataka_Market_12,Soybean,4198.010664,458.2524359,0.183221801,3
Karnataka_Market_12,Tomato,1803.875049,190.8298458,0.382141905,2
Karnataka_Market_12,Wheat,2201.293124,235.908488,0.245643535,2
Karnataka_Market_13,Maize,1897.008461,210.7097281,0.025675841,1
Karnataka_Market_13,Mustard,5208.879678,544.5111138,0.364862568,0
Karnataka_Market_13,Onion,1499.974514,153.3350468,0.161898462,1
Karnataka_Market_13,Potato,1200.656796,124.7394319,0.253325247,2
Karnataka_Market_13,Rice,2804.792208,295.9067937,0.406501167,2
Karnataka_Market_13,Soybean,4208.84716,427.7684111,0.427336159,0
Karnataka_Market_13,Tomato,1801.797552,190.1212927,0.327290144,2
Karnataka_Market_13,Wheat,2200.882612,242.7624251,0.203069315,1
Karnataka_Market_14,Maize,1902.398024,198.6218106,0.273568716,2
Karnataka_Market_14,Mustard,5188.81069,525.2333628,0.017807702,3
Karnataka_Market_14,Onion,1500.918657,161.5712394,0.230656281,2
Karnataka_Market_14,Potato,1203.73166,131.3791578,0.588121616,2
Karnataka_Market_14,Rice,2804.878903,293.0771564,0.422768667,2
Karnataka_Market_14,Soybean,4200.530794,434.8701853,0.227243806,0
Karnataka_Market_14,Tomato,1803.266573,191.9545586,0.365847827,2
Karnataka_Market_14,Wheat,2199.671169,220.218026,0.194410381,1
Karnataka_Market_15,Maize,1903.596245,197.2353837,0.310684815,2
Karnataka_Market_15,Mustard,5205.010134,561.1973856,0.272278258,0
Karnataka_Market_15,Onion,1502.240064,159.16076,0.281031957,2
Karnataka_Market_15,Potato,1201.50998,128.843081,0.366962589,2
Karnataka_Market_15,Rice,2805.935938,302.3405966,0.401642833,2
Karnataka_Market_15,Soybean,4202.017018,439.7440864,0.194206899,3
Karnataka_Market_15,Tomato,1800.333469,192.9751493,0.254936572,2
Karnataka_Market_15,Wheat,2198.675254,232.8700242,0.092731481,1
Karnataka_Market_16,Maize,1908.569339,200.703833,0.627164894,2
Karnataka_Market_16,Mustard,5209.657463,522.0042236,0.396351802,0
Karnataka_Market_16,Onion,1502.1731,153.1214923,0.291335152,2
Karnataka_Market_16,Potato,1202.828594,125.881768,0.510327987,2
Karnataka_Market_16,Rice,2783.715372,275.3021508,-0.371641712,1
Karnataka_Market_16,Soybean,4194.753155,425.1004483,0.077750959,3
Karnataka_Market_16,Tomato,1798.579177,185.8753555,0.053796114,1
Karnataka_Market_16,Wheat,2200.871616,239.8159347,0.228157215,1
Karnataka_Market_17,Maize,1900.711612,196.4647838,0.168418044,1
Karnataka_Market_17,Mustard,5219.17873,560.4098954,0.555426219,0
Karnataka_Market_17,Onion,1496.105843,156.2825219,-0.074096997,1
Karnataka_Market_17,Potato,1200.820994,127.2955874,0.310865588,2
Karnataka_Market_17,Rice,2798.523083,294.3496203,0.172434223,1
Karnataka_Market_17,Soybean,4193.702777,444.4010978,0.028808496,3
Karnataka_Market_17,Tomato,1800.752394,192.8378564,0.284538287,2
Karnataka_Market_17,Wheat,2203.652465,225.5356282,0.361245672,2
Karnataka_Market_18,Maize,1901.302805,203.7385271,0.287044304,2
Karnataka_Market_18,Mustard,5185.596979,544.6733697,-0.034291689,3
Karnataka_Market_18,Onion,1508.209853,162.7207669,0.710494349,2
Karnataka_Market_18,Potato,1201.910396,123.0037954,0.371152074,2
Karnataka_Market_18,Rice,2794.626719,288.5146686,0.066535821,1
Karnataka_Market_18,Soybean,4193.927273,412.1514146,0.089032966,3
Karnataka_Market_18,Tomato,1801.466844,192.1860274,0.27709992,2
Karnataka_Market_18,Wheat,2198.93125,227.53402,0.167784637,1
Karnataka_Market_19,Maize,1897.243088,191.8475287,-0.000995962,1
Karnataka_Market_19,Mustard,5191.692339,533.9418137,0.014295574,3
Karnataka_Market_19,Onion,1496.633246,159.5065418,-0.039611538,1
Karnataka_Market_19,Potato,1198.008205,127.6846173,0.099313956,1
Karnataka_Market_19,Rice,2808.639404,296.7072347,0.534518691,2
Karnataka_Market_19,Soybean,4198.60091,436.2763805,0.12996774,3
Karnataka_Market_19,Tomato,1791.936973,188.3934255,-0.21826889,1
Karnataka_Market_19,Wheat,2204.126094,225.835029,0.339874159,2
Karnataka_Market_2,Maize,1896.513008,195.4929917,-0.029476689,1
Karnataka_Market_2,Mustard,5191.723491,549.1438611,0.11160439,3
Karnataka_Market_2,Onion,1500.68477,158.1948272,0.22518276,1
Karnataka_Market_2,Potato,1198.491352,126.6744143,0.059983523,1
Karnataka_Market_2,Rice,2799.461493,298.6901695,0.249252746,2
Karnataka_Market_2,Soybean,4199.932316,439.6385512,0.217319036,0
Karnataka_Market_2,Tomato,1796.901431,185.2957783,0.022856446,1
Karnataka_Market_2,Wheat,2204.408748,229.6501402,0.344638203,2
Karnataka_Market_20,Maize,1903.199807,200.9733521,0.311373233,2
Karnataka_Market_20,Mustard,5200.869992,545.6706668,0.193597579,3
Karnataka_Market_20,Onion,1501.549516,154.576745,0.311089155,2
Karnataka_Market_20,Potato,1195.009965,120.1182558,-0.155779795,1
Karnataka_Market_20,Rice,2800.036243,289.1464538,0.310899064,2
Karnataka_Market_20,Soybean,4211.181589,431.65473,0.39523336,0
Karnataka_Market_20,Tomato,1800.611268,187.7484693,0.192962183,1
Karnataka_Market_20,Wheat,2202.801071,228.3391416,0.261452227,2
Karnataka_Market_21,Maize,1904.119295,197.5492582,0.387493269,2
Karnataka_Market_21,Mustard,5187.117978,548.5340009,-0.034498806,3
Karnataka_Market_21,Onion,1498.139718,156.6667696,-0.007935142,1
Karnataka_Market_21,Potato,1196.57244,123.8727999,-0.017782487,1
Karnataka_Market_21,Rice,2796.405444,281.1974879,0.096030771,1
Karnataka_Market_21,Soybean,4215.611047,431.0118968,0.552976671,0
Karnataka_Market_21,Tomato,1810.534381,187.1878337,0.756850535,2
Karnataka_Market_21,Wheat,2206.069467,230.9306915,0.425403414,2
Karnataka_Market_22,Maize,1901.3368,200.9432384,0.174870285,1
Karnataka_Market_22,Mustard,5179.010252,524.1308823,-0.187124505,3
Karnataka_Market_22,Onion,1503.198318,158.1952945,0.426747948,2
Karnataka_Market_22,Potato,1200.349387,122.5579685,0.251464979,2
Karnataka_Market_22,Rice,2802.014682,284.2464353,0.3307895,2
Karnataka_Market_22,Soybean,4201.552448,433.5281599,0.216483955,0
Karnataka_Market_22,Tomato,1799.712273,193.286042,0.202979378,1
Karnataka_Market_22,Wheat,2196.95535,229.8837342,0.014576567,1
Karnataka_Market_23,Maize,1911.544436,209.1321322,0.787471142,2
Karnataka_Market_23,Mustard,5202.076531,551.3834338,0.194856429,3
Karnataka_Market_23,Onion,1505.983707,159.2850807,0.613171846,2
Karnataka_Market_23,Potato,1199.880008,124.2216843,0.280426342,2
Karnataka_Market_23,Rice,2793.048521,286.7533729,-0.011456078,1
Karnataka_Market_23,Soybean,4200.384122,448.624021,0.19607616,3
Karnataka_Market_23,Tomato,1799.275441,186.39925,0.143316353,1
Karnataka_Market_23,Wheat,2198.520121,230.3580125,0.086486922,1
Karnataka_Market_24,Maize,1900.948145,199.6103889,0.251708739,2
Karnataka_Market_24,Mustard,5201.162942,543.4963952,0.22074041,0
Karnataka_Market_24,Onion,1498.075678,155.2524728,-0.001553768,1
Karnataka_Market_24,Potato,1200.109662,126.9368613,0.282706547,2
Karnataka_Market_24,Rice,2805.394988,286.1365271,0.449423454,2
Karnataka_Market_24,Soybean,4207.361834,428.5690212,0.390523691,0
Karnataka_Market_24,Tomato,1799.684817,180.4579639,0.246861597,2
Karnataka_Market_24,Wheat,2203.395516,232.9731362,0.277143476,2
Karnataka_Market_3,Maize,1897.610956,199.957713,0.020272836,1
Karnataka_Market_3,Mustard,5200.822855,526.8791023,0.173169353,3
Karnataka_Market_3,Onion,1500.458183,153.2194829,0.182015632,1
Karnataka_Market_3,Potato,1197.302642,125.6605078,-0.001650406,1
Karnataka_Market_3,Rice,2795.072204,296.221028,0.073958751,1
Karnataka_Market_3,Soybean,4211.610101,425.0323302,0.598142567,0
Karnataka_Market_3,Tomato,1803.17303,188.5341865,0.391577537,2
Karnataka_Market_3,Wheat,2203.412515,225.9106718,0.287730907,2
Karnataka_Market_4,Maize,1897.152245,193.3344416,0.089854481,1
Karnataka_Market_4,Mustard,5210.409073,542.798638,0.469917138,0
Karnataka_Market_4,Onion,1500.015385,151.143222,0.209430133,1
Karnataka_Market_4,Potato,1198.528353,121.527612,0.132449298,1
Karnataka_Market_4,Rice,2810.893788,275.3075723,0.623446252,2
Karnataka_Market_4,Soybean,4181.461787,438.358214,-0.213903821,3
Karnataka_Market_4,Tomato,1801.945429,188.499827,0.377767489,2
Karnataka_Market_4,Wheat,2206.376124,227.9706058,0.451247775,2
Karnataka_Market_5,Maize,1906.532431,197.1453718,0.530437607,2
Karnataka_Market_5,Mustard,5202.227308,566.0468294,0.212930162,3
Karnataka_Market_5,Onion,1505.653283,164.2478101,0.574062339,2
Karnataka_Market_5,Potato,1201.379739,128.6383171,0.401949945,2
Karnataka_Market_5,Rice,2806.813453,300.9744945,0.441529294,2
Karnataka_Market_5,Soybean,4207.330421,439.7631858,0.313556079,0
Karnataka_Market_5,Tomato,1797.792609,185.2542839,0.140257016,1
Karnataka_Market_5,Wheat,2202.164859,235.7849651,0.246649046,2
Karnataka_Market_6,Maize,1898.100481,195.4274412,0.083819069,1
Karnataka_Market_6,Mustard,5212.310924,544.6538152,0.497685108,0
Karnataka_Market_6,Onion,1502.601459,155.9511568,0.33735665,2
Karnataka_Market_6,Potato,1201.092422,126.1410077,0.32191414,2
Karnataka_Market_6,Rice,2796.712205,284.9511498,0.113767786,1
Karnataka_Market_6,Soybean,4203.482492,434.4245562,0.304612936,0
Karnataka_Market_6,Tomato,1802.066197,200.0887153,0.323270679,2
Karnataka_Market_6,Wheat,2198.245239,236.7736197,0.044967518,1
Karnataka_Market_7,Maize,1905.902955,200.2686693,0.481602984,2
Karnataka_Market_7,Mustard,5209.621194,550.5665491,0.36752237,0
Karnataka_Market_7,Onion,1496.876923,157.2573208,-0.050253581,1
Karnataka_Market_7,Potato,1200.795295,123.2518322,0.255654324,2
Karnataka_Market_7,Rice,2787.162343,293.4039294,-0.167750255,1
Karnataka_Market_7,Soybean,4193.811389,446.4212894,0.00259014,3
Karnataka_Market_7,Tomato,1804.620103,199.2088473,0.452433761,2
Karnataka_Market_7,Wheat,2200.649345,227.9345292,0.197150944,1
Karnataka_Market_8,Maize,1901.595173,196.2838426,0.248265623,2
Karnataka_Market_8,Mustard,5214.068191,549.8779472,0.46426947,0
Karnataka_Market_8,Onion,1504.561887,158.6523841,0.429311565,2
Karnataka_Market_8,Potato,1203.144463,128.3191241,0.480898191,2
Karnataka_Market_8,Rice,2809.16781,303.3202512,0.581671504,2
Karnataka_Market_8,Soybean,4207.396599,445.9376869,0.382513901,0
Karnataka_Market_8,Tomato,1800.711098,182.4539775,0.28653475,2
Karnataka_Market_8,Wheat,2196.397564,229.176176,0.004891415,1
Karnataka_Market_9,Maize,1901.661879,201.8951806,0.247342317,2
Karnataka_Market_9,Mustard,5181.215272,553.2156684,-0.21946391,3
Karnataka_Market_9,Onion,1495.583166,158.2652483,-0.063985122,1
Karnataka_Market_9,Potato,1198.516845,130.6643523,0.115380582,1
